-97.67918507 -97.63026210 -97.58134993 -97.53244863 -97.48355827 -97.43467892 -97.38581064 -97.33695351 -97.28810758 -97.23927292 -97.19044961 -97.14163771 -97.09283729 -97.04404840 -96.99527113 -96.94650554 -96.89775168 -96.84900964 -96.80027947 -96.75156124 -96.70285502 -96.65416087 -96.60547886 -96.55680906 -96.50815153 -96.45950633 -96.41087353 -96.36225321 -96.31364541 -96.26505021 -96.21646767 -96.16789786 -96.11934084 -96.07079668 -96.02226543 -95.97374718 -95.92524197 -95.87674987 -95.82827096 -95.77980529 -95.73135292 -95.68291392 -95.63448836 -95.58607629 -95.53767778 -95.48929290 -95.44092170 -95.39256426 -95.34422062 -95.29589087 -95.24757505 -95.19927323 -95.15098548 -95.10271185 -95.05445241 -95.00620723 -94.95797635 -94.90975986 -94.86155779 -94.81337023 -94.76519723 -94.71703884 -94.66889515 -94.62076619 -94.57265204 -94.52455276 -94.47646840 -94.42839903 -94.38034471 -94.33230550 -94.28428146 -94.23627265 -94.18827913 -94.14030096 -94.09233819 -94.04439090 -93.99645914 -93.94854296 -93.90064244 -93.85275762 -93.80488856 -93.75703534 -93.70919799 -93.66137659 -93.61357119 -93.56578185 -93.51800863 -93.47025159 -93.42251078 -93.37478627 -93.32707810 -93.27938635 -93.23171106 -93.18405229 -93.13641011 -93.08878456 -93.04117571 -92.99358360 -92.94600831 -92.89844989 -92.85090838 -92.80338386 -92.75587637 -92.70838597 -92.66091271 -92.61345666 -92.56601787 -92.51859639 -92.47119228 -92.42380560 -92.37643639 -92.32908472 -92.28175064 -92.23443421 -92.18713547 -92.13985449 -92.09259132 -92.04534601 -91.99811861 -91.95090919 -91.90371779 -91.85654447 -91.80938928 -91.76225227 -91.71513351 -91.66803303 -91.62095090 -91.57388716 -91.52684188 -91.47981509 -91.43280687 -91.38581725 -91.33884628 -91.29189403 -91.24496054 -91.19804587 -91.15115006 -91.10427317 -91.05741525 -91.01057635 -90.96375652 -90.91695581 -90.87017428 -90.82341197 -90.77666893 -90.72994521 -90.68324087 -90.63655595 -90.58989051 -90.54324459 -90.49661824 -90.45001152 -90.40342446 -90.35685713 -90.31030957 -90.26378182 -90.21727395 -90.17078599 -90.12431799 -90.07787000 -90.03144208 -89.98503426 -89.93864660 -89.89227915 -89.84593194 -89.79960503 -89.75329847 -89.70701230 -89.66074658 -89.61450133 -89.56827663 -89.52207250 -89.47588899 
-97.67289376 -97.62392968 -97.57497642 -97.52603407 -97.47710268 -97.42818232 -97.37927307 -97.33037499 -97.28148814 -97.23261260 -97.18374843 -97.13489570 -97.08605447 -97.03722482 -96.98840680 -96.93960050 -96.89080596 -96.84202326 -96.79325247 -96.74449365 -96.69574687 -96.64701219 -96.59828968 -96.54957940 -96.50088143 -96.45219583 -96.40352266 -96.35486198 -96.30621387 -96.25757839 -96.20895561 -96.16034558 -96.11174837 -96.06316406 -96.01459270 -95.96603435 -95.91748909 -95.86895698 -95.82043808 -95.77193245 -95.72344016 -95.67496128 -95.62649586 -95.57804397 -95.52960568 -95.48118105 -95.43277013 -95.38437301 -95.33598973 -95.28762036 -95.23926496 -95.19092360 -95.14259634 -95.09428325 -95.04598437 -94.99769979 -94.94942955 -94.90117372 -94.85293237 -94.80470555 -94.75649332 -94.70829576 -94.66011291 -94.61194485 -94.56379163 -94.51565331 -94.46752995 -94.41942163 -94.37132838 -94.32325029 -94.27518740 -94.22713978 -94.17910748 -94.13109058 -94.08308912 -94.03510317 -93.98713279 -93.93917803 -93.89123896 -93.84331564 -93.79540812 -93.74751647 -93.69964075 -93.65178100 -93.60393730 -93.55610969 -93.50829825 -93.46050302 -93.41272406 -93.36496144 -93.31721521 -93.26948543 -93.22177216 -93.17407545 -93.12639536 -93.07873195 -93.03108527 -92.98345539 -92.93584236 -92.88824624 -92.84066708 -92.79310494 -92.74555988 -92.69803195 -92.65052121 -92.60302771 -92.55555152 -92.50809268 -92.46065125 -92.41322729 -92.36582085 -92.31843199 -92.27106076 -92.22370723 -92.17637143 -92.12905343 -92.08175328 -92.03447104 -91.98720676 -91.93996049 -91.89273229 -91.84552221 -91.79833031 -91.75115664 -91.70400124 -91.65686419 -91.60974552 -91.56264530 -91.51556357 -91.46850038 -91.42145580 -91.37442987 -91.32742264 -91.28043417 -91.23346450 -91.18651370 -91.13958181 -91.09266888 -91.04577496 -90.99890012 -90.95204438 -90.90520782 -90.85839048 -90.81159240 -90.76481364 -90.71805426 -90.67131429 -90.62459380 -90.57789282 -90.53121142 -90.48454963 -90.43790751 -90.39128512 -90.34468249 -90.29809967 -90.25153673 -90.20499370 -90.15847063 -90.11196757 -90.06548457 -90.01902168 -89.97257895 -89.92615642 -89.87975414 -89.83337216 -89.78701053 -89.74066929 -89.69434849 -89.64804819 -89.60176841 -89.55550922 -89.50927066 -89.46305277 
-97.66659169 -97.61758643 -97.56859202 -97.51960854 -97.47063605 -97.42167463 -97.37272433 -97.32378524 -97.27485741 -97.22594091 -97.17703581 -97.12814218 -97.07926009 -97.03038959 -96.98153077 -96.93268368 -96.88384840 -96.83502498 -96.78621350 -96.73741402 -96.68862661 -96.63985133 -96.59108826 -96.54233745 -96.49359897 -96.44487289 -96.39615928 -96.34745820 -96.29876971 -96.25009388 -96.20143078 -96.15278047 -96.10414302 -96.05551849 -96.00690694 -95.95830845 -95.90972307 -95.86115087 -95.81259192 -95.76404627 -95.71551400 -95.66699516 -95.61848983 -95.56999806 -95.52151992 -95.47305547 -95.42460478 -95.37616791 -95.32774492 -95.27933587 -95.23094084 -95.18255988 -95.13419305 -95.08584042 -95.03750204 -94.98917799 -94.94086833 -94.89257311 -94.84429240 -94.79602627 -94.74777476 -94.69953795 -94.65131590 -94.60310867 -94.55491631 -94.50673890 -94.45857648 -94.41042913 -94.36229690 -94.31417986 -94.26607806 -94.21799157 -94.16992045 -94.12186475 -94.07382453 -94.02579987 -93.97779081 -93.92979741 -93.88181974 -93.83385786 -93.78591182 -93.73798169 -93.69006752 -93.64216937 -93.59428730 -93.54642137 -93.49857164 -93.45073817 -93.40292101 -93.35512022 -93.30733587 -93.25956801 -93.21181669 -93.16408198 -93.11636393 -93.06866260 -93.02097805 -92.97331033 -92.92565951 -92.87802563 -92.83040876 -92.78280895 -92.73522626 -92.68766075 -92.64011246 -92.59258146 -92.54506781 -92.49757155 -92.45009275 -92.40263146 -92.35518773 -92.30776163 -92.26035320 -92.21296250 -92.16558959 -92.11823451 -92.07089734 -92.02357811 -91.97627689 -91.92899372 -91.88172867 -91.83448178 -91.78725311 -91.74004272 -91.69285065 -91.64567696 -91.59852171 -91.55138494 -91.50426671 -91.45716707 -91.41008608 -91.36302378 -91.31598024 -91.26895549 -91.22194960 -91.17496262 -91.12799459 -91.08104557 -91.03411561 -90.98720476 -90.94031308 -90.89344061 -90.84658740 -90.79975351 -90.75293899 -90.70614388 -90.65936824 -90.61261212 -90.56587556 -90.51915862 -90.47246135 -90.42578379 -90.37912600 -90.33248803 -90.28586991 -90.23927172 -90.19269348 -90.14613525 -90.09959709 -90.05307903 -90.00658113 -89.96010343 -89.91364598 -89.86720883 -89.82079204 -89.77439563 -89.72801967 -89.68166420 -89.63532926 -89.58901491 -89.54272119 -89.49644814 -89.45019582 
-97.66027883 -97.61123232 -97.56219669 -97.51317201 -97.46415836 -97.41515580 -97.36616439 -97.31718422 -97.26821533 -97.21925781 -97.17031172 -97.12137713 -97.07245410 -97.02354270 -96.97464300 -96.92575507 -96.87687897 -96.82801476 -96.77916253 -96.73032232 -96.68149422 -96.63267828 -96.58387457 -96.53508316 -96.48630411 -96.43753750 -96.38878338 -96.34004182 -96.29131289 -96.24259665 -96.19389317 -96.14520251 -96.09652474 -96.04785993 -95.99920814 -95.95056943 -95.90194387 -95.85333152 -95.80473245 -95.75614672 -95.70757440 -95.65901555 -95.61047023 -95.56193852 -95.51342047 -95.46491614 -95.41642561 -95.36794893 -95.31948616 -95.27103738 -95.22260264 -95.17418201 -95.12577555 -95.07738332 -95.02900539 -94.98064182 -94.93229267 -94.88395800 -94.83563787 -94.78733236 -94.73904151 -94.69076539 -94.64250407 -94.59425760 -94.54602605 -94.49780948 -94.44960795 -94.40142151 -94.35325024 -94.30509419 -94.25695343 -94.20882800 -94.16071798 -94.11262343 -94.06454440 -94.01648096 -93.96843316 -93.92040107 -93.87238474 -93.82438423 -93.77639961 -93.72843094 -93.68047826 -93.63254165 -93.58462116 -93.53671685 -93.48882878 -93.44095700 -93.39310158 -93.34526257 -93.29744004 -93.24963404 -93.20184462 -93.15407185 -93.10631578 -93.05857648 -93.01085399 -92.96314838 -92.91545971 -92.86778802 -92.82013338 -92.77249584 -92.72487547 -92.67727231 -92.62968643 -92.58211787 -92.53456670 -92.48703297 -92.43951674 -92.39201806 -92.34453699 -92.29707359 -92.24962790 -92.20219999 -92.15478990 -92.10739770 -92.06002344 -92.01266718 -91.96532896 -91.91800884 -91.87070688 -91.82342313 -91.77615764 -91.72891047 -91.68168167 -91.63447130 -91.58727940 -91.54010604 -91.49295126 -91.44581512 -91.39869766 -91.35159895 -91.30451904 -91.25745797 -91.21041580 -91.16339258 -91.11638836 -91.06940320 -91.02243714 -90.97549025 -90.92856256 -90.88165413 -90.83476501 -90.78789526 -90.74104492 -90.69421404 -90.64740267 -90.60061087 -90.55383868 -90.50708616 -90.46035335 -90.41364030 -90.36694707 -90.32027370 -90.27362024 -90.22698674 -90.18037325 -90.13377982 -90.08720650 -90.04065333 -89.99412037 -89.94760766 -89.90111525 -89.85464318 -89.80819152 -89.76176029 -89.71534956 -89.66895936 -89.62258975 -89.57624077 -89.52991248 -89.48360490 -89.43731810 
-97.65395515 -97.60486732 -97.55579040 -97.50672446 -97.45766958 -97.40862581 -97.35959323 -97.31057190 -97.26156190 -97.21256329 -97.16357614 -97.11460051 -97.06563648 -97.01668411 -96.96774347 -96.91881462 -96.86989764 -96.82099258 -96.77209952 -96.72321852 -96.67434966 -96.62549299 -96.57664858 -96.52781650 -96.47899682 -96.43018960 -96.38139491 -96.33261281 -96.28384337 -96.23508665 -96.18634273 -96.13761166 -96.08889351 -96.04018836 -95.99149625 -95.94281726 -95.89415145 -95.84549889 -95.79685964 -95.74823376 -95.69962133 -95.65102240 -95.60243704 -95.55386532 -95.50530729 -95.45676302 -95.40823258 -95.35971603 -95.31121343 -95.26272485 -95.21425034 -95.16578998 -95.11734382 -95.06891194 -95.02049438 -94.97209122 -94.92370252 -94.87532833 -94.82696873 -94.77862377 -94.73029352 -94.68197804 -94.63367739 -94.58539163 -94.53712082 -94.48886503 -94.44062431 -94.39239874 -94.34418836 -94.29599324 -94.24781344 -94.19964903 -94.15150006 -94.10336659 -94.05524869 -94.00714641 -93.95905981 -93.91098896 -93.86293391 -93.81489472 -93.76687146 -93.71886419 -93.67087295 -93.62289782 -93.57493884 -93.52699609 -93.47906962 -93.43115948 -93.38326574 -93.33538845 -93.28752768 -93.23968348 -93.19185590 -93.14404502 -93.09625088 -93.04847354 -93.00071306 -92.95296950 -92.90524291 -92.85753336 -92.80984089 -92.76216558 -92.71450746 -92.66686660 -92.61924306 -92.57163689 -92.52404815 -92.47647689 -92.42892318 -92.38138706 -92.33386859 -92.28636783 -92.23888483 -92.19141965 -92.14397234 -92.09654296 -92.04913156 -92.00173820 -91.95436293 -91.90700580 -91.85966688 -91.81234621 -91.76504385 -91.71775985 -91.67049427 -91.62324716 -91.57601857 -91.52880856 -91.48161717 -91.43444447 -91.38729050 -91.34015532 -91.29303899 -91.24594154 -91.19886304 -91.15180353 -91.10476308 -91.05774172 -91.01073952 -90.96375652 -90.91679278 -90.86984834 -90.82292326 -90.77601759 -90.72913138 -90.68226468 -90.63541754 -90.58859001 -90.54178214 -90.49499398 -90.44822559 -90.40147700 -90.35474828 -90.30803946 -90.26135061 -90.21468176 -90.16803297 -90.12140429 -90.07479576 -90.02820743 -89.98163936 -89.93509159 -89.88856416 -89.84205713 -89.79557055 -89.74910446 -89.70265891 -89.65623394 -89.60982961 -89.56344596 -89.51708304 -89.47074089 -89.42441957 
-97.64762063 -97.59849141 -97.54937313 -97.50026586 -97.45116967 -97.40208463 -97.35301081 -97.30394827 -97.25489708 -97.20585731 -97.15682903 -97.10781230 -97.05880720 -97.00981379 -96.96083214 -96.91186231 -96.86290438 -96.81395840 -96.76502445 -96.71610260 -96.66719290 -96.61829544 -96.56941027 -96.52053746 -96.47167707 -96.42282918 -96.37399385 -96.32517114 -96.27636113 -96.22756387 -96.17877944 -96.13000789 -96.08124930 -96.03250373 -95.98377124 -95.93505190 -95.88634578 -95.83765294 -95.78897345 -95.74030736 -95.69165475 -95.64301568 -95.59439021 -95.54577841 -95.49718035 -95.44859608 -95.40002566 -95.35146918 -95.30292668 -95.25439823 -95.20588390 -95.15738374 -95.10889783 -95.06042622 -95.01196898 -94.96352617 -94.91509785 -94.86668409 -94.81828495 -94.76990049 -94.72153077 -94.67317585 -94.62483581 -94.57651069 -94.52820057 -94.47990550 -94.43162554 -94.38336076 -94.33511121 -94.28687697 -94.23865808 -94.19045461 -94.14226663 -94.09409419 -94.04593735 -93.99779617 -93.94967071 -93.90156104 -93.85346722 -93.80538929 -93.75732733 -93.70928139 -93.66125154 -93.61323782 -93.56524031 -93.51725905 -93.46929412 -93.42134556 -93.37341344 -93.32549782 -93.27759875 -93.22971629 -93.18185050 -93.13400144 -93.08616917 -93.03835374 -92.99055521 -92.94277364 -92.89500909 -92.84726161 -92.79953126 -92.75181810 -92.70412219 -92.65644358 -92.60878232 -92.56113849 -92.51351212 -92.46590328 -92.41831202 -92.37073840 -92.32318248 -92.27564430 -92.22812394 -92.18062143 -92.13313684 -92.08567023 -92.03822163 -91.99079112 -91.94337875 -91.89598457 -91.84860863 -91.80125099 -91.75391170 -91.70659082 -91.65928840 -91.61200450 -91.56473916 -91.51749245 -91.47026440 -91.42305509 -91.37586456 -91.32869286 -91.28154004 -91.23440617 -91.18729128 -91.14019544 -91.09311869 -91.04606109 -90.99902269 -90.95200354 -90.90500369 -90.85802320 -90.81106210 -90.76412047 -90.71719834 -90.67029576 -90.62341280 -90.57654949 -90.52970589 -90.48288205 -90.43607802 -90.38929384 -90.34252958 -90.29578527 -90.24906096 -90.20235672 -90.15567258 -90.10900859 -90.06236481 -90.01574128 -89.96913805 -89.92255517 -89.87599268 -89.82945064 -89.78292910 -89.73642809 -89.68994767 -89.64348789 -89.59704879 -89.55063042 -89.50423283 -89.45785606 -89.41150016 
-97.64127523 -97.59210455 -97.54294485 -97.49379618 -97.44465862 -97.39553224 -97.34641710 -97.29731328 -97.24822083 -97.19913984 -97.15007036 -97.10101247 -97.05196623 -97.00293171 -96.95390898 -96.90489811 -96.85589916 -96.80691219 -96.75793729 -96.70897451 -96.66002392 -96.61108559 -96.56215959 -96.51324598 -96.46434483 -96.41545620 -96.36658016 -96.31771678 -96.26886613 -96.22002826 -96.17120325 -96.12239116 -96.07359206 -96.02480601 -95.97603308 -95.92727334 -95.87852684 -95.82979366 -95.78107385 -95.73236749 -95.68367464 -95.63499536 -95.58632972 -95.53767778 -95.48903961 -95.44041527 -95.39180482 -95.34320834 -95.29462588 -95.24605750 -95.19750327 -95.14896326 -95.10043753 -95.05192613 -95.00342914 -94.95494662 -94.90647863 -94.85802523 -94.80958648 -94.76116245 -94.71275321 -94.66435880 -94.61597930 -94.56761477 -94.51926526 -94.47093085 -94.42261159 -94.37430754 -94.32601877 -94.27774533 -94.22948730 -94.18124472 -94.13301766 -94.08480618 -94.03661034 -93.98843021 -93.94026584 -93.89211729 -93.84398462 -93.79586789 -93.74776717 -93.69968251 -93.65161398 -93.60356162 -93.55552551 -93.50750570 -93.45950224 -93.41151521 -93.36354465 -93.31559063 -93.26765320 -93.21973243 -93.17182837 -93.12394107 -93.07607061 -93.02821703 -92.98038040 -92.93256076 -92.88475819 -92.83697273 -92.78920444 -92.74145339 -92.69371962 -92.64600320 -92.59830417 -92.55062261 -92.50295856 -92.45531208 -92.40768322 -92.36007205 -92.31247862 -92.26490298 -92.21734519 -92.16980530 -92.12228338 -92.07477947 -92.02729363 -91.97982592 -91.93237638 -91.88494508 -91.83753208 -91.79013741 -91.74276114 -91.69540333 -91.64806402 -91.60074327 -91.55344113 -91.50615766 -91.45889291 -91.41164693 -91.36441978 -91.31721150 -91.27002216 -91.22285181 -91.17570049 -91.12856825 -91.08145516 -91.03436127 -90.98728662 -90.94023126 -90.89319525 -90.84617865 -90.79918149 -90.75220384 -90.70524574 -90.65830724 -90.61138840 -90.56448926 -90.51760988 -90.47075030 -90.42391059 -90.37709077 -90.33029091 -90.28351106 -90.23675127 -90.19001157 -90.14329203 -90.09659270 -90.04991361 -90.00325483 -89.95661639 -89.90999835 -89.86340076 -89.81682366 -89.77026710 -89.72373113 -89.67721580 -89.63072115 -89.58424724 -89.53779410 -89.49136179 -89.44495036 -89.39855984 
-97.63491893 -97.58570673 -97.53650553 -97.48731540 -97.43813640 -97.38896861 -97.33981209 -97.29066691 -97.24153314 -97.19241085 -97.14330011 -97.09420098 -97.04511354 -96.99603785 -96.94697397 -96.89792198 -96.84888194 -96.79985393 -96.75083800 -96.70183423 -96.65284268 -96.60386343 -96.55489652 -96.50594205 -96.45700006 -96.40807063 -96.35915382 -96.31024970 -96.26135834 -96.21247980 -96.16361415 -96.11476145 -96.06592177 -96.01709518 -95.96828174 -95.91948152 -95.87069458 -95.82192099 -95.77316081 -95.72441411 -95.67568095 -95.62696140 -95.57825552 -95.52956338 -95.48088504 -95.43222057 -95.38357003 -95.33493348 -95.28631099 -95.23770262 -95.18910844 -95.14052851 -95.09196289 -95.04341164 -94.99487484 -94.94635254 -94.89784481 -94.84935171 -94.80087330 -94.75240964 -94.70396080 -94.65552684 -94.60710783 -94.55870382 -94.51031487 -94.46194105 -94.41358243 -94.36523905 -94.31691099 -94.26859830 -94.22030105 -94.17201930 -94.12375311 -94.07550253 -94.02726764 -93.97904849 -93.93084513 -93.88265765 -93.83448608 -93.78633050 -93.73819095 -93.69006752 -93.64196024 -93.59386919 -93.54579441 -93.49773598 -93.44969395 -93.40166838 -93.35365932 -93.30566685 -93.25769100 -93.20973186 -93.16178946 -93.11386388 -93.06595517 -93.01806338 -92.97018858 -92.92233083 -92.87449017 -92.82666667 -92.77886039 -92.73107138 -92.68329970 -92.63554541 -92.58780856 -92.54008922 -92.49238743 -92.44470325 -92.39703674 -92.34938796 -92.30175696 -92.25414380 -92.20654853 -92.15897121 -92.11141189 -92.06387064 -92.01634750 -91.96884253 -91.92135578 -91.87388731 -91.82643718 -91.77900544 -91.73159213 -91.68419733 -91.63682107 -91.58946342 -91.54212443 -91.49480415 -91.44750264 -91.40021994 -91.35295612 -91.30571122 -91.25848530 -91.21127841 -91.16409060 -91.11692193 -91.06977244 -91.02264219 -90.97553124 -90.92843963 -90.88136741 -90.83431464 -90.78728137 -90.74026765 -90.69327353 -90.64629906 -90.59934429 -90.55240928 -90.50549406 -90.45859870 -90.41172325 -90.36486775 -90.31803225 -90.27121680 -90.22442146 -90.17764627 -90.13089129 -90.08415655 -90.03744211 -89.99074802 -89.94407433 -89.89742109 -89.85078834 -89.80417613 -89.75758451 -89.71101353 -89.66446324 -89.61793368 -89.57142491 -89.52493696 -89.47846988 -89.43202374 -89.38559856 
-97.62855170 -97.57929791 -97.53005514 -97.48082347 -97.43160297 -97.38239370 -97.33319573 -97.28400913 -97.23483397 -97.18567032 -97.13651825 -97.08737782 -97.03824910 -96.98913216 -96.94002707 -96.89093390 -96.84185271 -96.79278358 -96.74372656 -96.69468173 -96.64564915 -96.59662890 -96.54762103 -96.49862562 -96.44964273 -96.40067243 -96.35171478 -96.30276986 -96.25383773 -96.20491845 -96.15601209 -96.10711872 -96.05823840 -96.00937120 -95.96051719 -95.91167642 -95.86284898 -95.81403491 -95.76523429 -95.71644718 -95.66767365 -95.61891377 -95.57016759 -95.52143518 -95.47271661 -95.42401194 -95.37532123 -95.32664456 -95.27798198 -95.22933355 -95.18069935 -95.13207943 -95.08347387 -95.03488272 -94.98630604 -94.93774390 -94.88919637 -94.84066350 -94.79214536 -94.74364201 -94.69515352 -94.64667995 -94.59822135 -94.54977780 -94.50134935 -94.45293607 -94.40453801 -94.35615525 -94.30778783 -94.25943584 -94.21109931 -94.16277832 -94.11447294 -94.06618320 -94.01790919 -93.96965096 -93.92140857 -93.87318208 -93.82497156 -93.77677705 -93.72859863 -93.68043635 -93.63229028 -93.58416047 -93.53604697 -93.48794986 -93.43986920 -93.39180503 -93.34375742 -93.29572643 -93.24771211 -93.19971453 -93.15173375 -93.10376982 -93.05582280 -93.00789275 -92.95997973 -92.91208379 -92.86420500 -92.81634340 -92.76849907 -92.72067205 -92.67286240 -92.62507019 -92.57729545 -92.52953827 -92.48179868 -92.43407675 -92.38637254 -92.33868609 -92.29101747 -92.24336673 -92.19573392 -92.14811911 -92.10052235 -92.05294370 -92.00538320 -91.95784091 -91.91031690 -91.86281121 -91.81532390 -91.76785502 -91.72040463 -91.67297278 -91.62555953 -91.57816492 -91.53078902 -91.48343188 -91.43609355 -91.38877408 -91.34147354 -91.29419196 -91.24692940 -91.19968593 -91.15246158 -91.10525641 -91.05807048 -91.01090383 -90.96375652 -90.91662860 -90.86952013 -90.82243115 -90.77536171 -90.72831187 -90.68128167 -90.63427118 -90.58728043 -90.54030949 -90.49335839 -90.44642720 -90.39951596 -90.35262472 -90.30575353 -90.25890244 -90.21207151 -90.16526077 -90.11847029 -90.07170010 -90.02495026 -89.97822082 -89.93151183 -89.88482333 -89.83815538 -89.79150801 -89.74488129 -89.69827525 -89.65168995 -89.60512543 -89.55858174 -89.51205894 -89.46555705 -89.41907614 -89.37261625 
-97.62217351 -97.57287806 -97.52359366 -97.47432038 -97.42505830 -97.37580748 -97.32656800 -97.27733991 -97.22812329 -97.17891821 -97.12972474 -97.08054293 -97.03137288 -96.98221463 -96.93306826 -96.88393384 -96.83481143 -96.78570111 -96.73660293 -96.68751697 -96.63844330 -96.58938198 -96.54033309 -96.49129667 -96.44227282 -96.39326158 -96.34426303 -96.29527723 -96.24630426 -96.19734417 -96.14839704 -96.09946293 -96.05054191 -96.00163403 -95.95273938 -95.90385801 -95.85498999 -95.80613538 -95.75729426 -95.70846668 -95.65965272 -95.61085243 -95.56206588 -95.51329314 -95.46453427 -95.41578934 -95.36705841 -95.31834154 -95.26963881 -95.22095026 -95.17227598 -95.12361602 -95.07497044 -95.02633931 -94.97772269 -94.92912066 -94.88053326 -94.83196056 -94.78340263 -94.73485953 -94.68633132 -94.63781807 -94.58931983 -94.54083667 -94.49236866 -94.44391585 -94.39547831 -94.34705609 -94.29864927 -94.25025789 -94.20188203 -94.15352175 -94.10517710 -94.05684816 -94.00853497 -93.96023760 -93.91195611 -93.86369056 -93.81544101 -93.76720753 -93.71899017 -93.67078899 -93.62260406 -93.57443542 -93.52628315 -93.47814731 -93.43002794 -93.38192512 -93.33383889 -93.28576933 -93.23771648 -93.18968042 -93.14166119 -93.09365885 -93.04567346 -92.99770509 -92.94975379 -92.90181961 -92.85390262 -92.80600288 -92.75812043 -92.71025534 -92.66240767 -92.61457747 -92.56676480 -92.51896972 -92.47119228 -92.42343254 -92.37569056 -92.32796639 -92.28026009 -92.23257172 -92.18490133 -92.13724897 -92.08961471 -92.04199859 -91.99440068 -91.94682103 -91.89925969 -91.85171672 -91.80419218 -91.75668611 -91.70919858 -91.66172963 -91.61427933 -91.56684772 -91.51943486 -91.47204080 -91.42466560 -91.37730931 -91.32997198 -91.28265367 -91.23535443 -91.18807431 -91.14081337 -91.09357166 -91.04634923 -90.99914613 -90.95196241 -90.90479814 -90.85765335 -90.81052810 -90.76342245 -90.71633643 -90.66927012 -90.62222355 -90.57519677 -90.52818985 -90.48120282 -90.43423574 -90.38728867 -90.34036164 -90.29345471 -90.24656793 -90.19970135 -90.15285502 -90.10602899 -90.05922331 -90.01243802 -89.96567318 -89.91892883 -89.87220503 -89.82550182 -89.77881925 -89.73215737 -89.68551623 -89.63889587 -89.59229635 -89.54571771 -89.49915999 -89.45262325 -89.40610753 -89.35961288 
